"StichtagDatJahr","QuarSort","QuarCd","QuarLang","SteuerTarifSort","SteuerTarifCd","SteuerTarifLang","SteuerEinkommen_p50","SteuerEinkommen_p25","SteuerEinkommen_p75"
2021,73,"073","Hirslanden",1,"01","Verheiratetentarif",132.1,83.4,213.2
2021,73,"073","Hirslanden",2,"02","Einelternfamilientarif",71.1,45.8,118.5
2021,74,"074","Witikon",0,"00","Grundtarif",46.8,20.3,73.2
2021,74,"074","Witikon",1,"01","Verheiratetentarif",116.5,76.8,180.5
2021,74,"074","Witikon",2,"02","Einelternfamilientarif",68.5,43,99.2
2021,81,"081","Seefeld",0,"00","Grundtarif",62.35,30.5,101.4
2021,81,"081","Seefeld",1,"01","Verheiratetentarif",124.75,69.45,217.55
2021,81,"081","Seefeld",2,"02","Einelternfamilientarif",73.6,44.5,114
2021,82,"082","Mühlebach",0,"00","Grundtarif",57.2,26.5,95.5
2021,82,"082","Mühlebach",1,"01","Verheiratetentarif",137.4,82.3,213.7
2021,82,"082","Mühlebach",2,"02","Einelternfamilientarif",70,38.3,113.1
2021,83,"083","Weinegg",0,"00","Grundtarif",47.9,16.8,79.7
2021,83,"083","Weinegg",1,"01","Verheiratetentarif",125.8,77.7,203.8
2021,83,"083","Weinegg",2,"02","Einelternfamilientarif",72.1,46.7,111.5
2021,91,"091","Albisrieden",0,"00","Grundtarif",46.3,24.2,68.3
2021,91,"091","Albisrieden",1,"01","Verheiratetentarif",87.7,59.8,125.7
2021,91,"091","Albisrieden",2,"02","Einelternfamilientarif",55.8,35.6,81.3
2021,92,"092","Altstetten",0,"00","Grundtarif",43.7,21.2,66.2
2021,92,"092","Altstetten",1,"01","Verheiratetentarif",72.7,48.25,104.65
2021,92,"092","Altstetten",2,"02","Einelternfamilientarif",45.15,24.9,66.8
2021,101,"101","Höngg",0,"00","Grundtarif",48.1,22.4,73.3
2021,101,"101","Höngg",1,"01","Verheiratetentarif",98.6,66.3,149.6
2021,101,"101","Höngg",2,"02","Einelternfamilientarif",60.2,37.5,90.7
2021,102,"102","Wipkingen",0,"00","Grundtarif",48.4,25.2,72.4
2021,102,"102","Wipkingen",1,"01","Verheiratetentarif",91.5,60.2,138.7
2021,102,"102","Wipkingen",2,"02","Einelternfamilientarif",58.6,36.9,80.7
2021,111,"111","Affoltern",0,"00","Grundtarif",38.8,18.6,59.9
2021,111,"111","Affoltern",1,"01","Verheiratetentarif",76.1,50,107.2
2021,111,"111","Affoltern",2,"02","Einelternfamilientarif",42.3,21,62.2
2021,115,"115","Oerlikon",0,"00","Grundtarif",47,21,72.2
2021,115,"115","Oerlikon",1,"01","Verheiratetentarif",96.3,60,145.3
2021,115,"115","Oerlikon",2,"02","Einelternfamilientarif",60.4,32.7,91.5
2021,119,"119","Seebach",0,"00","Grundtarif",40.7,19.3,61.9
2021,119,"119","Seebach",1,"01","Verheiratetentarif",74.4,46.5,111.7
2021,119,"119","Seebach",2,"02","Einelternfamilientarif",44.8,23.8,70.5
2021,121,"121","Saatlen",0,"00","Grundtarif",33.9,12.8,53.2
2021,121,"121","Saatlen",1,"01","Verheiratetentarif",69,43.55,96.55
2021,121,"121","Saatlen",2,"02","Einelternfamilientarif",39.5,19.9,57.5
2021,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",35.4,17.3,55
2021,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",63.3,40.4,88.9
2021,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",33.25,18.2,53.4
2021,123,"123","Hirzenbach",0,"00","Grundtarif",32.6,14,52.5
2021,123,"123","Hirzenbach",1,"01","Verheiratetentarif",62.9,40,88
2021,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",35.4,19.4,52
2022,11,"011","Rathaus",0,"00","Grundtarif",44.8,20,75.85
2022,11,"011","Rathaus",1,"01","Verheiratetentarif",121.5,69.2,190
2022,11,"011","Rathaus",2,"02","Einelternfamilientarif",55.7,30.05,92.6
2022,12,"012","Hochschulen",0,"00","Grundtarif",37.2,9.95,74.85
2022,12,"012","Hochschulen",1,"01","Verheiratetentarif",136.65,75.6,255.2
2022,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2022,13,"013","Lindenhof",0,"00","Grundtarif",50.2,22.1,95.2
2022,13,"013","Lindenhof",1,"01","Verheiratetentarif",95.4,62.1,190.95
2022,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2022,14,"014","City",0,"00","Grundtarif",26.6,0.8,68.3
2022,14,"014","City",1,"01","Verheiratetentarif",92.3,46.5,150.2
2022,14,"014","City",2,"02","Einelternfamilientarif",,,
2022,21,"021","Wollishofen",0,"00","Grundtarif",46.9,22,71.9
2022,21,"021","Wollishofen",1,"01","Verheiratetentarif",100,63.8,153
2022,21,"021","Wollishofen",2,"02","Einelternfamilientarif",51.9,29.65,83.7
2022,23,"023","Leimbach",0,"00","Grundtarif",38.8,17,60.4
2022,23,"023","Leimbach",1,"01","Verheiratetentarif",82.5,54.8,117.2
2022,23,"023","Leimbach",2,"02","Einelternfamilientarif",45.65,21.65,66.7
2022,24,"024","Enge",0,"00","Grundtarif",56.2,25.4,93.1
2022,24,"024","Enge",1,"01","Verheiratetentarif",130,78.9,218.6
2022,24,"024","Enge",2,"02","Einelternfamilientarif",65.8,38.8,113.05
2022,31,"031","Alt-Wiedikon",0,"00","Grundtarif",51.4,25.9,78.4
2022,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",97.6,58.4,156.2
2022,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",58.6,36,94.9
2022,33,"033","Friesenberg",0,"00","Grundtarif",32.5,11.5,55
2022,33,"033","Friesenberg",1,"01","Verheiratetentarif",73.6,47.8,107.2
2022,33,"033","Friesenberg",2,"02","Einelternfamilientarif",42.5,25.95,66.05
2022,34,"034","Sihlfeld",0,"00","Grundtarif",45.8,22.1,69.3
2022,34,"034","Sihlfeld",1,"01","Verheiratetentarif",73.1,47,113.4
2022,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",44.6,25.7,66.3
2022,41,"041","Werd",0,"00","Grundtarif",51.4,25.15,80.4
2022,41,"041","Werd",1,"01","Verheiratetentarif",90,44.9,155
2022,41,"041","Werd",2,"02","Einelternfamilientarif",50.8,30.6,89.1
2022,42,"042","Langstrasse",0,"00","Grundtarif",48.3,21.6,75.1
2022,42,"042","Langstrasse",1,"01","Verheiratetentarif",87.9,48.4,136.1
2022,42,"042","Langstrasse",2,"02","Einelternfamilientarif",53.3,27.5,82.4
2022,44,"044","Hard",0,"00","Grundtarif",37.4,17.4,60
2022,44,"044","Hard",1,"01","Verheiratetentarif",59.9,38.7,87.1
2022,44,"044","Hard",2,"02","Einelternfamilientarif",38.5,19.8,56.5
2022,51,"051","Gewerbeschule",0,"00","Grundtarif",44.6,20.4,69.7
2022,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",75.9,45.2,116
2022,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",45.3,25.6,70
2022,52,"052","Escher Wyss",0,"00","Grundtarif",66.15,38.25,99.2
2022,52,"052","Escher Wyss",1,"01","Verheiratetentarif",145.4,91.4,214.5
2022,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",74.6,45,111.7
2022,61,"061","Unterstrass",0,"00","Grundtarif",47.1,20.8,72.4
2022,61,"061","Unterstrass",1,"01","Verheiratetentarif",98.4,64.4,150
2022,61,"061","Unterstrass",2,"02","Einelternfamilientarif",53,34.5,85.5
2022,63,"063","Oberstrass",0,"00","Grundtarif",51.3,21.8,83.8
2022,63,"063","Oberstrass",1,"01","Verheiratetentarif",144.6,91.1,226.8
2022,63,"063","Oberstrass",2,"02","Einelternfamilientarif",67.95,39.2,101.3
2022,71,"071","Fluntern",0,"00","Grundtarif",55,18.8,94.8
2022,71,"071","Fluntern",1,"01","Verheiratetentarif",168.7,102.4,275.4
2022,71,"071","Fluntern",2,"02","Einelternfamilientarif",90.95,50,139.85
2022,72,"072","Hottingen",0,"00","Grundtarif",55.8,23.7,90.9
2022,72,"072","Hottingen",1,"01","Verheiratetentarif",150.2,93.8,254.275
2022,72,"072","Hottingen",2,"02","Einelternfamilientarif",81.3,50,134
2022,73,"073","Hirslanden",0,"00","Grundtarif",50.4,21,82.3
2022,73,"073","Hirslanden",1,"01","Verheiratetentarif",128.1,83.9,208.7
2022,73,"073","Hirslanden",2,"02","Einelternfamilientarif",65,41.5,107.5
2022,74,"074","Witikon",0,"00","Grundtarif",47.2,20.7,74.6
2022,74,"074","Witikon",1,"01","Verheiratetentarif",119.5,77.7,181.45
2022,74,"074","Witikon",2,"02","Einelternfamilientarif",60,33.5,91.2
2022,81,"081","Seefeld",0,"00","Grundtarif",60,30,98.2
2022,81,"081","Seefeld",1,"01","Verheiratetentarif",130.05,72.8,205.8
2022,81,"081","Seefeld",2,"02","Einelternfamilientarif",58.65,34.95,99.55
2022,82,"082","Mühlebach",0,"00","Grundtarif",54.9,24.9,90.2
2022,82,"082","Mühlebach",1,"01","Verheiratetentarif",130,77.3,208.2
2022,82,"082","Mühlebach",2,"02","Einelternfamilientarif",68.95,35.7,116.4
2022,83,"083","Weinegg",0,"00","Grundtarif",48.2,15,78.8
2022,83,"083","Weinegg",1,"01","Verheiratetentarif",121.1,75.6,194.8
2022,83,"083","Weinegg",2,"02","Einelternfamilientarif",67.85,44.3,106.4
2022,91,"091","Albisrieden",0,"00","Grundtarif",46,23.7,68.1
2022,91,"091","Albisrieden",1,"01","Verheiratetentarif",88.6,59.3,128.3
2022,91,"091","Albisrieden",2,"02","Einelternfamilientarif",52.4,32.2,78
2022,92,"092","Altstetten",0,"00","Grundtarif",44.2,21,65.9
2022,92,"092","Altstetten",1,"01","Verheiratetentarif",74.4,50,105.1
2022,92,"092","Altstetten",2,"02","Einelternfamilientarif",43.4,25,64.5
2022,101,"101","Höngg",0,"00","Grundtarif",48.1,21.8,73.5
2022,101,"101","Höngg",1,"01","Verheiratetentarif",101.15,68.2,149.85
2022,101,"101","Höngg",2,"02","Einelternfamilientarif",56.7,35,86.7
2022,102,"102","Wipkingen",0,"00","Grundtarif",48.1,24.1,71.3
2022,102,"102","Wipkingen",1,"01","Verheiratetentarif",93.9,61.7,138.3
2022,102,"102","Wipkingen",2,"02","Einelternfamilientarif",53.8,34.3,80
2022,111,"111","Affoltern",0,"00","Grundtarif",38.85,17.6,59.8
2022,111,"111","Affoltern",1,"01","Verheiratetentarif",75.95,51.5,106.9
2022,111,"111","Affoltern",2,"02","Einelternfamilientarif",40.8,21.7,60.8
2022,115,"115","Oerlikon",0,"00","Grundtarif",47,20.3,71.4
2022,115,"115","Oerlikon",1,"01","Verheiratetentarif",98.2,61.2,148.6
2022,115,"115","Oerlikon",2,"02","Einelternfamilientarif",57.7,32,89.4
2022,119,"119","Seebach",0,"00","Grundtarif",40.8,18.5,62.95
2022,119,"119","Seebach",1,"01","Verheiratetentarif",75.1,46.7,110.4
2022,119,"119","Seebach",2,"02","Einelternfamilientarif",42.4,22,66.6
2022,121,"121","Saatlen",0,"00","Grundtarif",33,12.3,53.1
2022,121,"121","Saatlen",1,"01","Verheiratetentarif",69.2,45,96.6
2022,121,"121","Saatlen",2,"02","Einelternfamilientarif",41.2,22.8,59.3
2022,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",36.3,17.3,54.7
2022,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",63.7,40.7,89.2
2022,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",34.55,18.2,55.3
2022,123,"123","Hirzenbach",0,"00","Grundtarif",32.45,13.4,52.4
2022,123,"123","Hirzenbach",1,"01","Verheiratetentarif",64.95,42,91
2022,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",36.25,20,55
